,RegionName,Date,HomePrice,SchoolRating,CrimeRate,DesirabilityScore
5296,North Dakota,2023-10-01T00:00:00.000,258042.9987103342,5.920192987940027,1,0.8524180676793545
2948,Vermont,2019-11-01T00:00:00.000,258424.7334962141,10,1.2269137302551643,0.8523771871277062
2521,Minnesota,2019-03-01T00:00:00.000,246313.76466032924,5.491053131379886,1.9978736330498184,0.8523593893857933
3135,New Mexico,2020-03-01T00:00:00.000,200741.0274685571,3.9092660117794367,8.529161603888214,0.8523308931026381
649,Wyoming,2016-01-01T00:00:00.000,227768.76968031097,8.393929876542643,4.562272174969624,0.8522931840806682
4646,North Dakota,2022-09-01T00:00:00.000,258764.8608168482,5.920192987940027,1,0.8522751303551717
5246,North Dakota,2023-09-01T00:00:00.000,258982.34834692744,5.920192987940027,1,0.8522731193428712
311,Virginia,2015-07-01T00:00:00.000,236924.5213421315,5.539353859993753,4.611482381530984,0.8522532931462601
2202,Florida,2018-09-01T00:00:00.000,242664.7709873777,5.45553754827597,10,0.852242344195866
5609,Michigan,2024-05-01T00:00:00.000,233542.058354446,4.8559432568144985,7.810145808019444,0.8522363628953077
211,Virginia,2015-05-01T00:00:00.000,235696.97169390504,5.539353859993753,4.611482381530984,0.8521953294712517
3569,Wisconsin,2020-12-01T00:00:00.000,226173.4002957969,5.093094682170886,1.3636087484811668,0.8521580598619919
5346,North Dakota,2023-11-01T00:00:00.000,256914.02721519952,5.920192987940027,1,0.8521423996972177
2252,Florida,2018-10-01T00:00:00.000,243859.06066566912,5.45553754827597,10,0.8521395348356929
4596,North Dakota,2022-08-01T00:00:00.000,259178.6946951837,5.920192987940027,1,0.85207672199985
3207,Georgia,2020-05-01T00:00:00.000,211947.77074311103,4.3456902074904065,6.497873633049819,0.8520196881992484
2237,Idaho,2018-09-01T00:00:00.000,250262.71553498995,4.958113497381419,3.2882746051032807,0.8520039155612137
461,Virginia,2015-10-01T00:00:00.000,239626.73332572973,5.539353859993753,4.611482381530984,0.8520006539638474
5716,Indiana,2024-07-01T00:00:00.000,234805.11182000025,3.888536857320105,3.408566221142163,0.8519948944324476
3607,Georgia,2021-01-01T00:00:00.000,232133.6551401053,4.3456902074904065,6.497873633049819,0.8519714994025783
5146,North Dakota,2023-07-01T00:00:00.000,259341.5362054793,5.920192987940027,1,0.8519590966215014
3954,Pennsylvania,2021-08-01T00:00:00.000,226243.68649640016,5.384719765615046,3.0258201701093563,0.8519526644178874
1893,Montana,2018-02-01T00:00:00.000,242774.9475288985,6.690275325424409,3.1406439854191985,0.8519002035966667
963,Arizona,2016-08-01T00:00:00.000,224339.4441083357,4.661334393332254,8.654921020656138,0.8518792514840339
5816,Indiana,2024-09-01T00:00:00.000,235633.1087945237,3.888536857320105,3.408566221142163,0.8518721887992574
5196,North Dakota,2023-08-01T00:00:00.000,259575.39789221447,5.920192987940027,1,0.8518687548804432
2471,Minnesota,2019-02-01T00:00:00.000,244474.0742718363,5.491053131379886,1.9978736330498184,0.8518429131496192
2898,Vermont,2019-10-01T00:00:00.000,257028.11011104545,10,1.2269137302551643,0.8517452851445084
1149,Wyoming,2016-11-01T00:00:00.000,227364.57138495403,8.393929876542643,4.562272174969624,0.8517256755708285
3335,New Mexico,2020-07-01T00:00:00.000,205723.17189516893,3.9092660117794367,8.529161603888214,0.8517198056411044
3654,Pennsylvania,2021-02-01T00:00:00.000,211643.8276853441,5.384719765615046,3.0258201701093563,0.8516204105008087
1290,New Hampshire,2017-02-01T00:00:00.000,251530.0128477957,5.0065450782640255,1.4237545565006076,0.8516103829694623
3309,Michigan,2020-07-01T00:00:00.000,169771.196333917,4.8559432568144985,7.810145808019444,0.8515442667189214
3955,Illinois,2021-08-01T00:00:00.000,223806.1062157027,5.358720940699641,7.296172539489672,0.8515053706011642
6056,Ohio,2025-02-01T00:00:00.000,231568.343094304,4.040359933472246,3.613608748481166,0.8514881394237056
813,Arizona,2016-05-01T00:00:00.000,221688.980858643,4.661334393332254,8.654921020656138,0.8514835307600034
5818,Missouri,2024-09-01T00:00:00.000,243618.80590723504,4.755505630228072,5.431652490886999,0.8513735108820715
4019,Wisconsin,2021-09-01T00:00:00.000,249608.6922160152,5.093094682170886,1.3636087484811668,0.8513682703051008
379,Utah,2015-08-01T00:00:00.000,244692.14393527768,6.075993788577762,3.5425273390036454,0.8513679325141776
